,image paths,A,B,alpha,alpha QC
184,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Ariel_Sharon/Ariel_Sharon_0034.jpg,224,224,1,100
185,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Ariel_Sharon/Ariel_Sharon_0067.jpg,224,224,1,100
186,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Ariel_Sharon/Ariel_Sharon_0045.jpg,224,224,1,100
187,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Ariel_Sharon/Ariel_Sharon_0003.jpg,224,224,1,100
188,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Judd_Davies/Judd_Davies_0001.jpg,224,224,1,100
189,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Wolfgang_Schwarz/Wolfgang_Schwarz_0001.jpg,224,224,1,100
190,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Thomas_Cloyd/Thomas_Cloyd_0001.jpg,224,224,1,100
191,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Frank_Abagnale_Jr/Frank_Abagnale_Jr_0001.jpg,224,224,1,100
192,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Frank_Abagnale_Jr/Frank_Abagnale_Jr_0001.jpg,224,224,1,100
193,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Ronald_Perelman/Ronald_Perelman_0001.jpg,224,224,1,100
194,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Cliff_Ellis/Cliff_Ellis_0001.jpg,224,224,1,100
195,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Andre_Lange/Andre_Lange_0001.jpg,224,224,1,100
196,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Andre_Lange/Andre_Lange_0001.jpg,224,224,1,100
197,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Ray_Morrough/Ray_Morrough_0001.jpg,224,224,1,100
198,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Lawrence_Di_Rita/Lawrence_Di_Rita_0001.jpg,224,224,1,100
199,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Denis_Coderre/Denis_Coderre_0001.jpg,224,224,1,100
200,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Almeida_Baptista/Almeida_Baptista_0001.jpg,224,224,1,100
201,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Luiz_Inacio_Lula_da_Silva/Luiz_Inacio_Lula_da_Silva_0033.jpg,224,224,1,100
202,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Luiz_Inacio_Lula_da_Silva/Luiz_Inacio_Lula_da_Silva_0015.jpg,224,224,1,100
203,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Luiz_Inacio_Lula_da_Silva/Luiz_Inacio_Lula_da_Silva_0046.jpg,224,224,1,100
204,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Luiz_Inacio_Lula_da_Silva/Luiz_Inacio_Lula_da_Silva_0028.jpg,224,224,1,100
205,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Luiz_Inacio_Lula_da_Silva/Luiz_Inacio_Lula_da_Silva_0014.jpg,224,224,1,100
206,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Luiz_Inacio_Lula_da_Silva/Luiz_Inacio_Lula_da_Silva_0045.jpg,224,224,1,100
207,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Luiz_Inacio_Lula_da_Silva/Luiz_Inacio_Lula_da_Silva_0032.jpg,224,224,1,100
208,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Luiz_Inacio_Lula_da_Silva/Luiz_Inacio_Lula_da_Silva_0006.jpg,224,224,1,100
209,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Luiz_Inacio_Lula_da_Silva/Luiz_Inacio_Lula_da_Silva_0034.jpg,224,224,1,100
210,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Luiz_Inacio_Lula_da_Silva/Luiz_Inacio_Lula_da_Silva_0043.jpg,224,224,1,100
211,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Luiz_Inacio_Lula_da_Silva/Luiz_Inacio_Lula_da_Silva_0041.jpg,224,224,1,100
212,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Luiz_Inacio_Lula_da_Silva/Luiz_Inacio_Lula_da_Silva_0003.jpg,224,224,1,100
213,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Luiz_Inacio_Lula_da_Silva/Luiz_Inacio_Lula_da_Silva_0047.jpg,224,224,1,100
214,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Luiz_Inacio_Lula_da_Silva/Luiz_Inacio_Lula_da_Silva_0011.jpg,224,224,1,100
215,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Luiz_Inacio_Lula_da_Silva/Luiz_Inacio_Lula_da_Silva_0010.jpg,224,224,1,100
216,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Luiz_Inacio_Lula_da_Silva/Luiz_Inacio_Lula_da_Silva_0048.jpg,224,224,1,100
217,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Luiz_Inacio_Lula_da_Silva/Luiz_Inacio_Lula_da_Silva_0007.jpg,224,224,1,100
218,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Luiz_Inacio_Lula_da_Silva/Luiz_Inacio_Lula_da_Silva_0016.jpg,224,224,1,100
219,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Luiz_Inacio_Lula_da_Silva/Luiz_Inacio_Lula_da_Silva_0002.jpg,224,224,1,100
220,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Luiz_Inacio_Lula_da_Silva/Luiz_Inacio_Lula_da_Silva_0035.jpg,224,224,1,100
221,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Luiz_Inacio_Lula_da_Silva/Luiz_Inacio_Lula_da_Silva_0013.jpg,224,224,1,100
222,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Luiz_Inacio_Lula_da_Silva/Luiz_Inacio_Lula_da_Silva_0013.jpg,224,224,1,100
223,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Luiz_Inacio_Lula_da_Silva/Luiz_Inacio_Lula_da_Silva_0012.jpg,224,224,1,100
224,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Luiz_Inacio_Lula_da_Silva/Luiz_Inacio_Lula_da_Silva_0017.jpg,224,224,1,100
225,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Luiz_Inacio_Lula_da_Silva/Luiz_Inacio_Lula_da_Silva_0020.jpg,224,224,1,100
226,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Luiz_Inacio_Lula_da_Silva/Luiz_Inacio_Lula_da_Silva_0031.jpg,224,224,1,100
227,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Luiz_Inacio_Lula_da_Silva/Luiz_Inacio_Lula_da_Silva_0022.jpg,224,224,1,100
228,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Luiz_Inacio_Lula_da_Silva/Luiz_Inacio_Lula_da_Silva_0004.jpg,224,224,1,100
229,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Luiz_Inacio_Lula_da_Silva/Luiz_Inacio_Lula_da_Silva_0004.jpg,224,224,1,100
230,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Luiz_Inacio_Lula_da_Silva/Luiz_Inacio_Lula_da_Silva_0001.jpg,224,224,1,100
231,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Luiz_Inacio_Lula_da_Silva/Luiz_Inacio_Lula_da_Silva_0005.jpg,224,224,1,100
232,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Luiz_Inacio_Lula_da_Silva/Luiz_Inacio_Lula_da_Silva_0008.jpg,224,224,1,100
233,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Luiz_Inacio_Lula_da_Silva/Luiz_Inacio_Lula_da_Silva_0030.jpg,224,224,1,100
234,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Luiz_Inacio_Lula_da_Silva/Luiz_Inacio_Lula_da_Silva_0019.jpg,224,224,1,100
235,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Luiz_Inacio_Lula_da_Silva/Luiz_Inacio_Lula_da_Silva_0026.jpg,224,224,1,100
236,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Luiz_Inacio_Lula_da_Silva/Luiz_Inacio_Lula_da_Silva_0009.jpg,224,224,1,100
237,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Luiz_Inacio_Lula_da_Silva/Luiz_Inacio_Lula_da_Silva_0042.jpg,224,224,1,100
238,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Luiz_Inacio_Lula_da_Silva/Luiz_Inacio_Lula_da_Silva_0025.jpg,224,224,1,100
239,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Luiz_Inacio_Lula_da_Silva/Luiz_Inacio_Lula_da_Silva_0039.jpg,224,224,1,100
240,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Luiz_Inacio_Lula_da_Silva/Luiz_Inacio_Lula_da_Silva_0044.jpg,224,224,1,100
241,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Luiz_Inacio_Lula_da_Silva/Luiz_Inacio_Lula_da_Silva_0029.jpg,224,224,1,100
242,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Luiz_Inacio_Lula_da_Silva/Luiz_Inacio_Lula_da_Silva_0023.jpg,224,224,1,100
243,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Luiz_Inacio_Lula_da_Silva/Luiz_Inacio_Lula_da_Silva_0036.jpg,224,224,1,100
244,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Luiz_Inacio_Lula_da_Silva/Luiz_Inacio_Lula_da_Silva_0024.jpg,224,224,1,100
245,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Luiz_Inacio_Lula_da_Silva/Luiz_Inacio_Lula_da_Silva_0024.jpg,224,224,1,100
246,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Luiz_Inacio_Lula_da_Silva/Luiz_Inacio_Lula_da_Silva_0021.jpg,224,224,1,100
247,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Luiz_Inacio_Lula_da_Silva/Luiz_Inacio_Lula_da_Silva_0018.jpg,224,224,1,100
248,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Luiz_Inacio_Lula_da_Silva/Luiz_Inacio_Lula_da_Silva_0038.jpg,224,224,1,100
249,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Luiz_Inacio_Lula_da_Silva/Luiz_Inacio_Lula_da_Silva_0038.jpg,224,224,1,100
250,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Luiz_Inacio_Lula_da_Silva/Luiz_Inacio_Lula_da_Silva_0027.jpg,224,224,1,100
251,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Luiz_Inacio_Lula_da_Silva/Luiz_Inacio_Lula_da_Silva_0037.jpg,224,224,1,100
252,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Luiz_Inacio_Lula_da_Silva/Luiz_Inacio_Lula_da_Silva_0040.jpg,224,224,1,100
253,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Nicklas_Lidstrom/Nicklas_Lidstrom_0001.jpg,224,224,1,100
254,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Kelly_Osbourne/Kelly_Osbourne_0001.jpg,224,224,1,100
255,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Kelly_Osbourne/Kelly_Osbourne_0001.jpg,224,224,1,100
256,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Randy_Jackson/Randy_Jackson_0001.jpg,224,224,1,100
257,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Steve_Cox/Steve_Cox_0001.jpg,224,224,1,100
258,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Helena_Schneider/Helena_Schneider_0001.jpg,224,224,1,100
259,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Hilmi_Akin_Zorlu/Hilmi_Akin_Zorlu_0001.jpg,224,224,1,100
260,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Gary_Paer/Gary_Paer_0001.jpg,224,224,1,100
261,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Milton_Wynants/Milton_Wynants_0001.jpg,224,224,1,100
262,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Edward_Lohn/Edward_Lohn_0001.jpg,224,224,1,100
263,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Iain_Richmond/Iain_Richmond_0001.jpg,224,224,1,100
264,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Cristina_Saralegui/Cristina_Saralegui_0002.jpg,224,224,1,100
265,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Cristina_Saralegui/Cristina_Saralegui_0001.jpg,224,224,1,100
266,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Mike_Johanns/Mike_Johanns_0001.jpg,224,224,1,100
267,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Grace_Brinell/Grace_Brinell_0001.jpg,224,224,1,100
268,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Steve_Rush/Steve_Rush_0001.jpg,224,224,1,100
269,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Gerald_Barbarito/Gerald_Barbarito_0001.jpg,224,224,1,100
270,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/John_Marburger/John_Marburger_0001.jpg,224,224,1,100
271,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Tatiana_Kennedy_Schlossberg/Tatiana_Kennedy_Schlossberg_0001.jpg,224,224,1,100
272,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Steven_Van_Zandt/Steven_Van_Zandt_0001.jpg,224,224,1,100
273,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Chhouk_Rin/Chhouk_Rin_0001.jpg,224,224,1,100
274,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Pascal_Lamy/Pascal_Lamy_0002.jpg,224,224,1,100
275,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Pascal_Lamy/Pascal_Lamy_0001.jpg,224,224,1,100
276,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Joseph_Hoy/Joseph_Hoy_0001.jpg,224,224,1,100
277,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Ana_Palacio/Ana_Palacio_0008.jpg,224,224,1,100
278,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Ana_Palacio/Ana_Palacio_0003.jpg,224,224,1,100
279,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Ana_Palacio/Ana_Palacio_0006.jpg,224,224,1,100
280,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Ana_Palacio/Ana_Palacio_0001.jpg,224,224,1,100
281,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Ana_Palacio/Ana_Palacio_0007.jpg,224,224,1,100
282,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Ana_Palacio/Ana_Palacio_0002.jpg,224,224,1,100
283,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Ana_Palacio/Ana_Palacio_0005.jpg,224,224,1,100
284,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Ana_Palacio/Ana_Palacio_0004.jpg,224,224,1,100
285,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Michael_Jordan/Michael_Jordan_0002.jpg,224,224,1,100
286,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Michael_Jordan/Michael_Jordan_0003.jpg,224,224,1,100
287,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Michael_Jordan/Michael_Jordan_0004.jpg,224,224,1,100
288,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Michael_Jordan/Michael_Jordan_0001.jpg,224,224,1,100
289,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Bill_Guerin/Bill_Guerin_0001.jpg,224,224,1,100
290,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Paul_Shanley/Paul_Shanley_0003.jpg,224,224,1,100
291,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Paul_Shanley/Paul_Shanley_0002.jpg,224,224,1,100
292,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Paul_Shanley/Paul_Shanley_0001.jpg,224,224,1,100
293,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Paul_Shanley/Paul_Shanley_0001.jpg,224,224,1,100
294,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Kirk_Franklin/Kirk_Franklin_0001.jpg,224,224,1,100
295,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Natalie_Imbruglia/Natalie_Imbruglia_0001.jpg,224,224,1,100
296,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Stacey_Dales-Schuman/Stacey_Dales-Schuman_0001.jpg,224,224,1,100
297,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Sofia_Milos/Sofia_Milos_0001.jpg,224,224,1,100
298,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/OJ_Simpson/OJ_Simpson_0002.jpg,224,224,1,100
299,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/OJ_Simpson/OJ_Simpson_0001.jpg,224,224,1,100
300,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Michael_Adams/Michael_Adams_0001.jpg,224,224,1,100
301,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Tian_Liang/Tian_Liang_0001.jpg,224,224,1,100
302,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Oleksandr_Moroz/Oleksandr_Moroz_0002.jpg,224,224,1,100
303,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Oleksandr_Moroz/Oleksandr_Moroz_0001.jpg,224,224,1,100
304,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Jennie_Finch/Jennie_Finch_0001.jpg,224,224,1,100
305,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Wendy_Kennedy/Wendy_Kennedy_0001.jpg,224,224,1,100
306,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Wendy_Kennedy/Wendy_Kennedy_0001.jpg,224,224,1,100
307,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Jim_Jeffords/Jim_Jeffords_0001.jpg,224,224,1,100
308,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Robert_Redford/Robert_Redford_0006.jpg,224,224,1,100
309,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Robert_Redford/Robert_Redford_0003.jpg,224,224,1,100
310,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Robert_Redford/Robert_Redford_0001.jpg,224,224,1,100
311,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Robert_Redford/Robert_Redford_0004.jpg,224,224,1,100
312,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Robert_Redford/Robert_Redford_0007.jpg,224,224,1,100
313,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Robert_Redford/Robert_Redford_0008.jpg,224,224,1,100
314,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Robert_Redford/Robert_Redford_0002.jpg,224,224,1,100
315,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Robert_Redford/Robert_Redford_0005.jpg,224,224,1,100
316,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Norbert_van_Heyst/Norbert_van_Heyst_0001.jpg,224,224,1,100
317,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Fatmir_Limaj/Fatmir_Limaj_0001.jpg,224,224,1,100
318,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Luis_Gonzalez_Macchi/Luis_Gonzalez_Macchi_0001.jpg,224,224,1,100
319,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Luis_Gonzalez_Macchi/Luis_Gonzalez_Macchi_0005.jpg,224,224,1,100
320,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Luis_Gonzalez_Macchi/Luis_Gonzalez_Macchi_0003.jpg,224,224,1,100
321,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Luis_Gonzalez_Macchi/Luis_Gonzalez_Macchi_0004.jpg,224,224,1,100
322,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Luis_Gonzalez_Macchi/Luis_Gonzalez_Macchi_0002.jpg,224,224,1,100
323,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/John_Jones/John_Jones_0001.jpg,224,224,1,100
324,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Chris_Rock/Chris_Rock_0002.jpg,224,224,1,100
325,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Chris_Rock/Chris_Rock_0001.jpg,224,224,1,100
326,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Brenda_Magana/Brenda_Magana_0001.jpg,224,224,1,100
327,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Javier_Weber/Javier_Weber_0001.jpg,224,224,1,100
328,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Javier_Weber/Javier_Weber_0002.jpg,224,224,1,100
329,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Javier_Weber/Javier_Weber_0003.jpg,224,224,1,100
330,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Hutomo_Mandala_Putra/Hutomo_Mandala_Putra_0001.jpg,224,224,1,100
331,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Nelson_Acosta/Nelson_Acosta_0001.jpg,224,224,1,100
332,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Yang_Pao-yu/Yang_Pao-yu_0001.jpg,224,224,1,100
333,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Craig_Doblin/Craig_Doblin_0001.jpg,224,224,1,100
334,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Penelope_Ann_Miller/Penelope_Ann_Miller_0001.jpg,224,224,1,100
335,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Penelope_Ann_Miller/Penelope_Ann_Miller_0002.jpg,224,224,1,100
336,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Rene_Portland/Rene_Portland_0001.jpg,224,224,1,100
337,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/John_Salazar/John_Salazar_0001.jpg,224,224,1,100
338,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Andy_Griffith/Andy_Griffith_0001.jpg,224,224,1,100
339,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Sahim_Alwan/Sahim_Alwan_0001.jpg,224,224,1,100
340,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Mark_Mishkin/Mark_Mishkin_0001.jpg,224,224,1,100
341,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Pete_Sampras/Pete_Sampras_0020.jpg,224,224,1,100
342,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Pete_Sampras/Pete_Sampras_0007.jpg,224,224,1,100
343,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Pete_Sampras/Pete_Sampras_0016.jpg,224,224,1,100
344,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Pete_Sampras/Pete_Sampras_0002.jpg,224,224,1,100
345,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Pete_Sampras/Pete_Sampras_0003.jpg,224,224,1,100
346,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Pete_Sampras/Pete_Sampras_0014.jpg,224,224,1,100
347,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Pete_Sampras/Pete_Sampras_0015.jpg,224,224,1,100
348,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Pete_Sampras/Pete_Sampras_0011.jpg,224,224,1,100
349,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Pete_Sampras/Pete_Sampras_0017.jpg,224,224,1,100
350,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Pete_Sampras/Pete_Sampras_0018.jpg,224,224,1,100
351,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Pete_Sampras/Pete_Sampras_0019.jpg,224,224,1,100
352,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Pete_Sampras/Pete_Sampras_0005.jpg,224,224,1,100
353,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Pete_Sampras/Pete_Sampras_0013.jpg,224,224,1,100
